step,walker,sigma8,Omega_m
730,2,0.821456672463841,0.3155292319585659
731,2,0.8208807225134191,0.3161173058579999
732,2,0.8219159211136169,0.3148962610536012
733,2,0.8219159211136169,0.3148962610536012
734,2,0.821124669775962,0.3155521061868009
735,2,0.8214523278391709,0.31524169492510906
736,2,0.8224449610039639,0.314498149294417
737,2,0.8223992834734349,0.3145329266644433
738,2,0.8224517980238858,0.314595780823777
739,2,0.8217541041326683,0.31585272151895327
740,2,0.8223005753086039,0.3151771602283849
741,2,0.8236574804458789,0.313777434305459
742,2,0.8236574804458789,0.313777434305459
743,2,0.8233078829795337,0.3137467815134371
744,2,0.8218384939804534,0.3146904266774889
745,2,0.8218384939804534,0.3146904266774889
746,2,0.8218384939804534,0.3146904266774889
747,2,0.8218384939804534,0.3146904266774889
748,2,0.821829351219298,0.31470646442373224
749,2,0.8218279405330372,0.31493342903134547
750,2,0.8216193091462495,0.3152540196507938
751,2,0.8214669980785042,0.3153808665139616
752,2,0.8215632213868419,0.3153743519519836
753,2,0.8215917031859277,0.31534457440205227
754,2,0.8213081221866612,0.31566145657455913
755,2,0.8225656522891173,0.3144965573803639
756,2,0.8225656522891173,0.3144965573803639
757,2,0.8226857707591042,0.3141461572394455
758,2,0.8226053489535893,0.31438075739701
759,2,0.8222568841325002,0.3147295229915757
760,2,0.8218273200192097,0.31564123628110596
761,2,0.8218681918488147,0.3155251195959864
762,2,0.8218786335537013,0.31552119641180243
763,2,0.8212541941524132,0.3156938383550651
764,2,0.8212541941524132,0.3156938383550651
765,2,0.8213352741811663,0.3156906824002209
766,2,0.8213348387445474,0.3156911586944287
767,2,0.8226137588479756,0.31435983517615645
768,2,0.8226474198398666,0.3143258803174033
769,2,0.8226474198398666,0.3143258803174033
770,2,0.8225919876191627,0.31428532735363196
771,2,0.8227418157182342,0.31415181716972623
772,2,0.8227418157182342,0.31415181716972623
773,2,0.8228467736698176,0.314071162550979
774,2,0.8228467736698176,0.314071162550979
775,2,0.8207415498140954,0.31562208459253605
776,2,0.8207415498140954,0.31562208459253605
777,2,0.8207415498140954,0.31562208459253605
778,2,0.8205848932164057,0.3157435144105373
779,2,0.8207929948042282,0.3156926507193113
780,2,0.8207929948042282,0.3156926507193113
781,2,0.8220650845136263,0.3145738581278845
782,2,0.8216913378740391,0.3148641135774598
783,2,0.8216913378740391,0.3148641135774598
784,2,0.8222258406415669,0.3146872065159345
785,2,0.8218807205662119,0.31484927399674995
786,2,0.8218807205662119,0.31484927399674995
787,2,0.821879381879154,0.31483649846533224
788,2,0.821879381879154,0.31483649846533224
789,2,0.821879381879154,0.31483649846533224
790,2,0.821879381879154,0.31483649846533224
791,2,0.8228041020999087,0.31428086206144085
792,2,0.8228041020999087,0.31428086206144085
793,2,0.8224162669479269,0.3145380423752995
794,2,0.8223203980206267,0.31460776591385436
795,2,0.8223203980206267,0.31460776591385436
796,2,0.8214174614606179,0.31561547372002235
797,2,0.8226787839710524,0.3146332737087271
798,2,0.8224673117937884,0.3147979484633431
799,2,0.8219192250574974,0.3152656341165408
800,2,0.8218902850107893,0.31530836244014304
801,2,0.8218782905464013,0.31532504925273613
802,2,0.8218782905464013,0.31532504925273613
803,2,0.8221384125173984,0.3150477560331276
804,2,0.8221384125173984,0.3150477560331276
805,2,0.8224128975045721,0.3148336467502547
806,2,0.8224562967213471,0.31479979362307053
807,2,0.8224964198158967,0.31480213985896555
808,2,0.8225781653431049,0.3148794937720443
809,2,0.8220877378202004,0.31520118668081804
810,2,0.8222441709634306,0.31504289635742777
811,2,0.8211424435666674,0.3162562475371813
812,2,0.822484777974856,0.3148327760291861
813,2,0.822368381350957,0.31498723079635854
814,2,0.8227437893687708,0.3147400280380815
815,2,0.8224099202055737,0.3148589992539008
816,2,0.8223112946046077,0.3153048696054611
817,2,0.8223914033732951,0.3152584571047257
818,2,0.8224170296524004,0.31522687044835596
819,2,0.822361304419477,0.3149116944883911
820,2,0.822465606670741,0.3147953686366549
821,2,0.8224671219972377,0.3147910934485484
822,2,0.8224671219972377,0.3147910934485484
823,2,0.8224671219972377,0.3147910934485484
824,2,0.8226588837390959,0.3145360377273543
825,2,0.8223686942650298,0.315007124628127
826,2,0.8222139301225664,0.3152954146710928
827,2,0.8216347254003593,0.31581647199660473
828,2,0.8217030910648714,0.3160559450731738
829,2,0.8217030910648714,0.3160559450731738
830,2,0.8213192000450769,0.3164654767306137
831,2,0.8213192000450769,0.3164654767306137
832,2,0.8213192000450769,0.3164654767306137
833,2,0.8204770708039733,0.31772144744624137
834,2,0.8204770708039733,0.31772144744624137
835,2,0.8204770708039733,0.31772144744624137
836,2,0.8205792910896501,0.31737235957085413
837,2,0.8205792910896501,0.31737235957085413
838,2,0.8207150321955655,0.31690879625802487
839,2,0.8207150321955655,0.31690879625802487
840,2,0.8216983756329044,0.31544135270255996
841,2,0.8215116795781389,0.3157183471818235
842,2,0.8215116795781389,0.3157183471818235
843,2,0.8215116795781389,0.3157183471818235
844,2,0.8208818866665804,0.3165117155374634
845,2,0.8211157769905006,0.3163029273684821
846,2,0.8214062222497678,0.31565808328142314
847,2,0.8206524367885611,0.31602078620923973
848,2,0.8206524367885611,0.31602078620923973
849,2,0.8206524367885611,0.31602078620923973
850,2,0.8206524367885611,0.31602078620923973
851,2,0.8206524367885611,0.31602078620923973
852,2,0.8198382747013475,0.3167844902020751
853,2,0.8210787684772813,0.31569738301988326
854,2,0.821160214436273,0.3156170643356212
855,2,0.821160214436273,0.3156170643356212
856,2,0.8212028052259197,0.3154353114379525
857,2,0.8211377179819982,0.31549099638359707
858,2,0.8211377179819982,0.31549099638359707
859,2,0.8213805747543513,0.31537663535919536
860,2,0.8216404333366688,0.3149937202396584
861,2,0.8216404333366688,0.3149937202396584
862,2,0.8216057509901544,0.31503776269993583
863,2,0.8216057509901544,0.31503776269993583
864,2,0.8209241554028668,0.3155746397702958
865,2,0.8209241554028668,0.3155746397702958
866,2,0.8209241554028668,0.3155746397702958
867,2,0.82122502515773,0.3153003156643585
868,2,0.82122502515773,0.3153003156643585
869,2,0.82122502515773,0.3153003156643585
870,2,0.8198792996110563,0.31692484273877336
871,2,0.8194005180651522,0.31728827286941597
872,2,0.8203224352283631,0.3163656892091305
873,2,0.8206073936612056,0.31617062477507935
874,2,0.8215943433313152,0.31528216807666115
875,2,0.8213024126871332,0.31539312226298394
876,2,0.8220866509017286,0.31488142872779834
877,2,0.8208146555482932,0.3159926035718859
878,2,0.820799369685785,0.3160059568171186
879,2,0.820799369685785,0.3160059568171186
880,2,0.820799369685785,0.3160059568171186
881,2,0.8226442674305559,0.3143917866187029
882,2,0.8226442674305559,0.3143917866187029
883,2,0.8227257571061372,0.31399216524527224
884,2,0.8218916555793818,0.3145554271119548
885,2,0.8218916555793818,0.3145554271119548
886,2,0.8218916555793818,0.3145554271119548
887,2,0.821862529694769,0.3145373007520249
888,2,0.821862529694769,0.3145373007520249
889,2,0.8217911290579988,0.31458469984633286
890,2,0.8217911290579988,0.31458469984633286
891,2,0.8221225492615813,0.3142278192717397
892,2,0.8215487309728231,0.31484571944315487
893,2,0.821750311785045,0.3147051913541681
894,2,0.821750311785045,0.3147051913541681
895,2,0.821750311785045,0.3147051913541681
896,2,0.8217459940632011,0.314392435474923
897,2,0.8217459940632011,0.314392435474923
898,2,0.8226144648677925,0.31384677990836574
899,2,0.8227024187104772,0.3137099851645249
900,2,0.822784632376953,0.3135201940448936
901,2,0.8235800984223455,0.3130785610664685
902,2,0.823015683791671,0.31383983672991267
903,2,0.823015683791671,0.31383983672991267
904,2,0.8230470721235469,0.31372799868057394
905,2,0.8236497715622313,0.3133446137325116
906,2,0.8235714822446906,0.31332821405578554
907,2,0.8237461398538543,0.313120770610637
908,2,0.823357275252261,0.31366327799760657
909,2,0.8239850372495139,0.3132103982069692
910,2,0.8241423974116618,0.31305164636039207
911,2,0.8248344784230202,0.312492514424584
912,2,0.8248853203770804,0.31248146444686253
913,2,0.8229742951316834,0.31434775542429666
914,2,0.8229927312762048,0.3143631510054286
915,2,0.8229927312762048,0.3143631510054286
916,2,0.8234835171420553,0.314022156730701
917,2,0.82412060894857,0.3130542412816945
918,2,0.8245073471382501,0.312683058000187
919,2,0.8245073471382501,0.312683058000187
920,2,0.8253140266205277,0.31187636373002847
921,2,0.8238472744970188,0.31326486239185275
922,2,0.8238603868249141,0.3132437917980894
923,2,0.8238603868249141,0.3132437917980894
924,2,0.8238603868249141,0.3132437917980894
925,2,0.8229052766719217,0.3140998223869345
926,2,0.8227764785698802,0.3142318397579651
927,2,0.8225294004868773,0.3144849513696449
928,2,0.8224368816505743,0.31469755267003496
929,2,0.8220127250445166,0.3152831938880421
930,2,0.8215029040955096,0.31597208864389875
931,2,0.8228711392089444,0.3145750351424591
932,2,0.8230235567336142,0.31444778018451186
933,2,0.8245897668746344,0.31324487460905986
934,2,0.8245897668746344,0.31324487460905986
935,2,0.8246040767793961,0.31285306069561064
936,2,0.8246095877132779,0.3128465682067218
937,2,0.8245738585891358,0.31279063194669665
938,2,0.8245307562073837,0.31216620876979084
939,2,0.8249151342060468,0.3120054233368491
940,2,0.8249151342060468,0.3120054233368491
941,2,0.824812128880597,0.3121134804041894
942,2,0.8231989705345991,0.31378123857957413
943,2,0.8236182789551777,0.3132562722319299
944,2,0.8236182789551777,0.3132562722319299
945,2,0.8235502644061203,0.31330942914422494
946,2,0.8235755757959444,0.3133242737220311
947,2,0.823512223438092,0.31337547494253737
948,2,0.8224497576835862,0.3143604652982826
949,2,0.8217984650760959,0.3149923060523773
950,2,0.8220921042529393,0.3146681957817339
951,2,0.8220921042529393,0.3146681957817339
952,2,0.8220921042529393,0.3146681957817339
953,2,0.823312080005859,0.3137359377837964
954,2,0.823312080005859,0.3137359377837964
955,2,0.822786994719379,0.31415060758085517
956,2,0.8219504757024734,0.3153716994681519
957,2,0.8219504757024734,0.3153716994681519
958,2,0.8219504757024734,0.3153716994681519
959,2,0.82264148956792,0.3146838379681037
960,2,0.8227304349793023,0.3144584035303557
961,2,0.8227304349793023,0.3144584035303557
962,2,0.822724484211538,0.3144623644845181
963,2,0.822190284441443,0.3150973500386795
964,2,0.8231979681464112,0.31436555816788303
965,2,0.824442816815709,0.3128394299743928
966,2,0.8246698200707653,0.3126611580918757
967,2,0.8246698200707653,0.3126611580918757
968,2,0.8251548006320955,0.3119570531451678
969,2,0.8251548006320955,0.3119570531451678
970,2,0.8261146632177935,0.3111624908370068
971,2,0.8261146632177935,0.3111624908370068
972,2,0.8261753737213596,0.3110728338256844
973,2,0.8261901028659687,0.31105979601293704
974,2,0.82558477835006,0.3116279786596801
975,2,0.8253384053404249,0.3118590945024377
976,2,0.8241868317559574,0.31296751205671586
977,2,0.8242199314139536,0.3129352884907236
978,2,0.8242199314139536,0.3129352884907236
979,2,0.8228994671934118,0.31431212389447577
980,2,0.8229020401403171,0.31432543596221446
981,2,0.8229020401403171,0.31432543596221446
982,2,0.8227887997276178,0.3142375611866775
983,2,0.8227485234755844,0.3142308509956267
984,2,0.8227485234755844,0.3142308509956267
985,2,0.8226981533097131,0.3143131285500145
986,2,0.8228077284344779,0.3140962364794007
987,2,0.8230987117573529,0.3141448375976132
988,2,0.8230987117573529,0.3141448375976132
989,2,0.8230831551875945,0.3141838426023717
990,2,0.8230432664697265,0.3142856200412868
991,2,0.8230432664697265,0.3142856200412868
992,2,0.822627571399068,0.31476940799621433
993,2,0.822627571399068,0.31476940799621433
994,2,0.8225223709416117,0.3147565751348757
995,2,0.8225223709416117,0.3147565751348757
996,2,0.8228925614466355,0.31404961466584513
997,2,0.8243068989325374,0.3119727950431252
998,2,0.8243068989325374,0.3119727950431252
999,2,0.8243068989325374,0.3119727950431252
1000,2,0.8243832105938436,0.3120460638331388
1001,2,0.8241789664127059,0.3122853163341619
1002,2,0.8240392773783078,0.3122415239788942
1003,2,0.8240923633130022,0.3121712688498582
1004,2,0.8239121284700126,0.3123720206061652
1005,2,0.8239128949522356,0.3123581246754402
1006,2,0.8235192893154355,0.31288006880003144
1007,2,0.8235652864445462,0.31316644823081524
1008,2,0.8245399544784974,0.31215924417521723
1009,2,0.8245399544784974,0.31215924417521723
1010,2,0.8261986106517194,0.31049775834079935
1011,2,0.8238241592073402,0.3129611342922542
1012,2,0.8238711652882168,0.3129238305981895
1013,2,0.8242046851418509,0.31255466269770277
1014,2,0.8249520078007334,0.3118971565811831
1015,2,0.8252026044709413,0.3116237078358764
1016,2,0.8231104668885808,0.31381237649672417
1017,2,0.8226016926805736,0.3140949242005118
1018,2,0.822598358319691,0.3140912995543175
1019,2,0.8225128470036026,0.3141168861705893
1020,2,0.8225128470036026,0.3141168861705893
1021,2,0.8236653203877289,0.3130250606068197
1022,2,0.8236653203877289,0.3130250606068197
1023,2,0.8236411422631429,0.31288774186708507
1024,2,0.8236301628062522,0.3128253844589313
1025,2,0.8236301628062522,0.3128253844589313
1026,2,0.8238783434966478,0.31294770515079623
1027,2,0.8240647554162974,0.31291261159579375
1028,2,0.8240647554162974,0.31291261159579375
1029,2,0.8240647554162974,0.31291261159579375
1030,2,0.8247320152327478,0.3123595229884782
1031,2,0.8247320152327478,0.3123595229884782
1032,2,0.8231822326426658,0.31409500500233883
1033,2,0.8237487980980098,0.313728076556046
1034,2,0.8237487980980098,0.313728076556046
1035,2,0.8229543851816978,0.31422211936163424
1036,2,0.8240769456219714,0.3132420132394387
1037,2,0.8239669216093523,0.3132880967405481
1038,2,0.8227133983150127,0.31469469449138127
1039,2,0.8227133983150127,0.31469469449138127
1040,2,0.8227133983150127,0.31469469449138127
1041,2,0.8230844911765816,0.3142897968022459
1042,2,0.8231204142438815,0.31408646004904656
1043,2,0.8230352975589582,0.3141385503090792
1044,2,0.8233152022223812,0.31397923231548286
1045,2,0.8233619362031862,0.31389312712865924
1046,2,0.8233619362031862,0.31389312712865924
1047,2,0.8233619362031862,0.31389312712865924
1048,2,0.8227581970660083,0.3145322106837459
1049,2,0.8227581970660083,0.3145322106837459
1050,2,0.8227581970660083,0.3145322106837459
1051,2,0.8231131667055209,0.31395835798039157
1052,2,0.822125878149724,0.3153743846531225
1053,2,0.8218897010578919,0.31588168322665033
1054,2,0.8217864109382567,0.31561933564897954
1055,2,0.8217864109382567,0.31561933564897954
1056,2,0.8224260757328332,0.3148774098794835
1057,2,0.8225213424565756,0.3148633883930999
1058,2,0.8225213424565756,0.3148633883930999
1059,2,0.822268043581261,0.31526135054044496
1060,2,0.8237501724097471,0.3134648652142806
1061,2,0.8235681382517169,0.3140198136993361
1062,2,0.8233182140663994,0.3145496049563075
1063,2,0.8233182140663994,0.3145496049563075
1064,2,0.8228538713729296,0.31511377575932076
1065,2,0.8227510915698664,0.3155876920219973
1066,2,0.8228250769422903,0.3154197441736159
1067,2,0.8228250769422903,0.3154197441736159
1068,2,0.8228250769422903,0.3154197441736159
1069,2,0.8228250769422903,0.3154197441736159
1070,2,0.8228250769422903,0.3154197441736159
1071,2,0.8228250769422903,0.3154197441736159
1072,2,0.8219619086745688,0.31544437271619674
1073,2,0.8224779101518055,0.3146766202930219
1074,2,0.8224779101518055,0.3146766202930219
1075,2,0.8223801044991371,0.31456295241759985
1076,2,0.8219310677485719,0.31495329199951405
1077,2,0.8222903596161321,0.3151195989313197
1078,2,0.8214854436703255,0.31532582699319256
1079,2,0.8222268503787882,0.31446470899743284
1080,2,0.8222268503787882,0.31446470899743284
1081,2,0.8223590340932093,0.31445829807798514
1082,2,0.8223590340932093,0.31445829807798514
1083,2,0.8223590340932093,0.31445829807798514
1084,2,0.8223590340932093,0.31445829807798514
1085,2,0.8223590340932093,0.31445829807798514
1086,2,0.8229513473975049,0.31433720822713346
1087,2,0.8224210361211693,0.3149572148388051
1088,2,0.8227598880177398,0.31446211386809225
1089,2,0.8221111614149832,0.3151289871875628
1090,2,0.8195771586489414,0.317233146568761
1091,2,0.8218438803994096,0.31487870387258404
1092,2,0.8218175570260147,0.3148971863900143
1093,2,0.8230784704551503,0.31368683526959695
1094,2,0.8239653562083711,0.3131741036336997
1095,2,0.8237756101337488,0.313364473490821
1096,2,0.8236701440735308,0.3133956317417483
1097,2,0.8248944372804753,0.31265917477319305
1098,2,0.8247247319625172,0.3127612587048053
1099,2,0.8246129966461045,0.31298524463336685
1100,2,0.8246129966461045,0.31298524463336685
1101,2,0.8246129966461045,0.31298524463336685
1102,2,0.8237486638377394,0.31369398854353836
1103,2,0.8228734269041017,0.3144116737229846
1104,2,0.8228734269041017,0.3144116737229846
1105,2,0.822306617673659,0.31489720612493527
1106,2,0.8222881418128323,0.3149532847444612
1107,2,0.8217522705456625,0.31548487064828173
1108,2,0.8217522705456625,0.31548487064828173
1109,2,0.8220625749766672,0.3151598996068886
1110,2,0.8224180587202478,0.3148028502442628
1111,2,0.8208732527103122,0.31632765132462004
1112,2,0.8208732527103122,0.31632765132462004
1113,2,0.8209470906526688,0.3163418200410188
1114,2,0.8205119310119354,0.3170150363074316
1115,2,0.8206673912903732,0.31682465130355103
1116,2,0.8206673912903732,0.31682465130355103
1117,2,0.8206673912903732,0.31682465130355103
1118,2,0.820605964545426,0.3168897518089924
1119,2,0.820605964545426,0.3168897518089924
1120,2,0.8204976364287684,0.3174883528371819
1121,2,0.8204976364287684,0.3174883528371819
1122,2,0.8204976364287684,0.3174883528371819
1123,2,0.8204976364287684,0.3174883528371819
1124,2,0.8214304179542941,0.31634936510551037
1125,2,0.8214304179542941,0.31634936510551037
1126,2,0.8214304179542941,0.31634936510551037
1127,2,0.8211264885902052,0.31649065750553995
1128,2,0.8211264885902052,0.31649065750553995
1129,2,0.8204444151926414,0.3173239891310675
1130,2,0.8209315132431387,0.31631816746129177
1131,2,0.8209739978099504,0.31621351486962224
1132,2,0.8224515510419111,0.3149365988961753
1133,2,0.8224515510419111,0.3149365988961753
1134,2,0.8223300777517931,0.31507956683555166
1135,2,0.8224223476435982,0.31511255751463296
1136,2,0.8224024307703377,0.3151230329805505
1137,2,0.823735591089604,0.31358228058868476
1138,2,0.8226856355676592,0.31466082210923346
1139,2,0.821460136830025,0.31590373752690026
1140,2,0.8227456012868953,0.31450191866840116
1141,2,0.8228977487795728,0.31440567244345496
1142,2,0.8227408890000014,0.31453145431788243
1143,2,0.8227408890000014,0.31453145431788243
1144,2,0.8235882848097197,0.3140609429324336
1145,2,0.8235882848097197,0.3140609429324336
1146,2,0.8224018787176929,0.3148097023488196
1147,2,0.8234021247115003,0.31401274587096517
1148,2,0.8234021247115003,0.31401274587096517
1149,2,0.8234021247115003,0.31401274587096517
1150,2,0.8246019546936206,0.3132637415515661
1151,2,0.8247187365284687,0.31315865580504415
1152,2,0.8247187365284687,0.31315865580504415
1153,2,0.8239766764779922,0.31376749087705125
1154,2,0.8239766764779922,0.31376749087705125
1155,2,0.8239766764779922,0.31376749087705125
1156,2,0.8231807215713108,0.3146615820736793
1157,2,0.8232292357148218,0.3145360050495792
1158,2,0.8232292357148218,0.3145360050495792
1159,2,0.8233182292089452,0.3143014864234116
1160,2,0.8242768676654127,0.3130250405884688
1161,2,0.8242169468427288,0.31309052682581845
1162,2,0.8246513778032063,0.31250194918808766
1163,2,0.8246580217618865,0.31249949490112783
1164,2,0.8247036918129703,0.3124546554058574
1165,2,0.8247036918129703,0.3124546554058574
1166,2,0.8243631433645792,0.3128235638766911
1167,2,0.8243631433645792,0.3128235638766911
1168,2,0.8247086133753673,0.3126499557407154
1169,2,0.8249969554438291,0.3124899472341878
1170,2,0.8245767136280014,0.31283405128389596
1171,2,0.8240378643195504,0.3132530923361659
1172,2,0.8240790453690613,0.3130932955859707
1173,2,0.8230240530628373,0.3137461726141405
1174,2,0.8229946995700379,0.313779452457652
1175,2,0.8237807713039209,0.3133299546087688
1176,2,0.8235719522471843,0.313483117351874
1177,2,0.8229159891592324,0.31397536999052106
1178,2,0.8229064251788961,0.3139868466694009
1179,2,0.8229100179526826,0.3139943403588301
1180,2,0.8218875261800027,0.31501057659463616
1181,2,0.8218875261800027,0.31501057659463616
1182,2,0.8229434118114723,0.314069031876914
1183,2,0.8229467850783725,0.31412483616150105
1184,2,0.8228454521094596,0.3142022025823883
1185,2,0.8226098731690682,0.3141180106664814
1186,2,0.8226422827722539,0.3140320306837719
1187,2,0.8225258744430634,0.31423419640953815
1188,2,0.8238884850815877,0.3132541589551412
1189,2,0.8237050614911828,0.31349873271933976
1190,2,0.8238687066386784,0.31341794338808215
1191,2,0.8236410198693056,0.3135641369053281
1192,2,0.8236984366955756,0.31361813131494237
1193,2,0.8237937249762449,0.31345541007787436
1194,2,0.8238009484403601,0.31343438928572914
1195,2,0.8242827244278969,0.3129547918839433
1196,2,0.8257159852926323,0.31161762745939353
1197,2,0.8257159852926323,0.31161762745939353
1198,2,0.8254116010327435,0.3118368363353391
1199,2,0.8243275163315431,0.31280853059199215
1200,2,0.8242706772411654,0.3128442192516575
1201,2,0.8251731430358592,0.31188638757935644
1202,2,0.8251042650938852,0.31221362935128844
1203,2,0.8238849912685262,0.3138509805990486
1204,2,0.8238849912685262,0.3138509805990486
1205,2,0.8240964142296354,0.3136770788463999
1206,2,0.823008612340901,0.31478268059644704
1207,2,0.823059029823596,0.31446358666569335
1208,2,0.8229332273720784,0.3145548319308251
1209,2,0.8224165220965932,0.31492960133545816
1210,2,0.8224165220965932,0.31492960133545816
1211,2,0.8226687954438463,0.31465857671763253
1212,2,0.8227853668638115,0.3145002265525382
1213,2,0.8235108813169318,0.31378384653776165
1214,2,0.8237995165573646,0.3133539112287567
1215,2,0.8238213240232902,0.31332850237541804
1216,2,0.8238601716188638,0.3136478259130847
1217,2,0.8238600732943702,0.3137123875494932
1218,2,0.8241795779002716,0.3136039422800126
1219,2,0.8227518959928407,0.314755303474396
1220,2,0.8232109388619383,0.314332910652532
1221,2,0.8243061722526591,0.313065676399733
1222,2,0.8217891311905512,0.3156955948293909
1223,2,0.8204040765414821,0.3171059276480597
1224,2,0.8204040765414821,0.3171059276480597
1225,2,0.8204040765414821,0.3171059276480597
1226,2,0.8204040765414821,0.3171059276480597
1227,2,0.8201266449944258,0.3171127134612632
1228,2,0.8214950539485689,0.31531313863321003
1229,2,0.8235878912218424,0.3136414029563595
1230,2,0.8234000715786449,0.31358307920172607
1231,2,0.8239429892302078,0.3131716617198263
1232,2,0.8239429892302078,0.3131716617198263
1233,2,0.8242140853079705,0.31294328596330234
1234,2,0.8260132248085315,0.3110296708829607
1235,2,0.8257833611358524,0.3112777923602904
1236,2,0.8257833611358524,0.3112777923602904
1237,2,0.8270632115641328,0.3101699211137467
1238,2,0.8270632115641328,0.3101699211137467
1239,2,0.8270329514576965,0.31019794687248925
1240,2,0.8270329514576965,0.31019794687248925
1241,2,0.8262027676552426,0.310961314126841
1242,2,0.8262027676552426,0.310961314126841
1243,2,0.8262027676552426,0.310961314126841
1244,2,0.8262027676552426,0.310961314126841
1245,2,0.8262027676552426,0.310961314126841
1246,2,0.8262027676552426,0.310961314126841
1247,2,0.8269074282924755,0.31032209814539247
1248,2,0.826395265290519,0.31077286032378787
1249,2,0.826395265290519,0.31077286032378787
1250,2,0.8263009425214808,0.31084885276150104
1251,2,0.8245950101211832,0.3123801331922112
1252,2,0.8245950101211832,0.3123801331922112
1253,2,0.824606638713435,0.3123690108911999
1254,2,0.824664288091855,0.312312681800358
1255,2,0.8255535519013059,0.3114414936123817
1256,2,0.825553115512642,0.3114518522010531
1257,2,0.8246617688739394,0.31233149283326794
1258,2,0.8247406618161613,0.312249793108748
1259,2,0.8246573893749918,0.31233263277668044
1260,2,0.8246573893749918,0.31233263277668044
1261,2,0.8247674445363569,0.3122030492727293
1262,2,0.8255868414249791,0.3115294598991166
1263,2,0.8252139515505068,0.31198914867875144
1264,2,0.825651162229428,0.3114368291398139
1265,2,0.8257041255559526,0.3114314147452774
1266,2,0.8261662410189329,0.31105122695584875
1267,2,0.8270171520622576,0.31035117250089567
1268,2,0.8270171520622576,0.31035117250089567
1269,2,0.8270171520622576,0.31035117250089567
1270,2,0.8253967617763912,0.31173477237178776
1271,2,0.8253967617763912,0.31173477237178776
1272,2,0.8254161141537315,0.3117122841538883
1273,2,0.8261274224073581,0.31114853275843257
1274,2,0.8261274224073581,0.31114853275843257
1275,2,0.8261274224073581,0.31114853275843257
1276,2,0.8261631232070814,0.31111660013950754
1277,2,0.8261631232070814,0.31111660013950754
1278,2,0.8243061794796268,0.31273424267045685
1279,2,0.8243061794796268,0.31273424267045685
1280,2,0.8251590887152723,0.3122515939016495
1281,2,0.8251704063204419,0.31221730238068107
1282,2,0.8251704063204419,0.31221730238068107
1283,2,0.8251119508183508,0.31227124458116945
1284,2,0.8250211543767356,0.312329655630099
1285,2,0.8241554335362684,0.3134251587800783
1286,2,0.8259011919888594,0.31207948559279336
1287,2,0.8251280116945152,0.3126992344523944
1288,2,0.8252545806177183,0.31244723488487947
1289,2,0.8252716535234174,0.3125477812140729
1290,2,0.8254067771712911,0.3124444963266251
1291,2,0.8254067771712911,0.3124444963266251
1292,2,0.8254364901843373,0.31259674838072443
1293,2,0.8254364901843373,0.31259674838072443
1294,2,0.8232886684345845,0.3141714397178869
1295,2,0.8232516751345762,0.3142274588848311
1296,2,0.8232516751345762,0.3142274588848311
1297,2,0.8232516751345762,0.3142274588848311
1298,2,0.8232516751345762,0.3142274588848311
1299,2,0.8227626857090714,0.31455462666548833
1300,2,0.8226832080895292,0.3143891999219671
1301,2,0.8222988507925537,0.31487642383607056
1302,2,0.8214260521241887,0.3153984392195678
1303,2,0.819976834374172,0.316797582419741
1304,2,0.819976834374172,0.316797582419741
1305,2,0.8208333272476086,0.31590839316818736
1306,2,0.8196763294415359,0.31667379838007875
1307,2,0.8209087966980467,0.3153889875745416
1308,2,0.8209087966980467,0.3153889875745416
1309,2,0.8209087966980467,0.3153889875745416
1310,2,0.8208563505718107,0.31544049665989354
1311,2,0.8208563505718107,0.31544049665989354
1312,2,0.8196500484176276,0.31629265994450745
1313,2,0.8196500484176276,0.31629265994450745
1314,2,0.820358059880016,0.3157870301351507
1315,2,0.8203540214193032,0.31580015292227165
1316,2,0.8203420329820774,0.3158391087821453
1317,2,0.8200265672359417,0.31596936245654483
1318,2,0.8203802151958756,0.31588267102713063
1319,2,0.8203802151958756,0.31588267102713063
1320,2,0.8203668110961209,0.3158482872828909
1321,2,0.8203668110961209,0.3158482872828909
1322,2,0.821551899045538,0.3151847581183099
1323,2,0.8229004343904944,0.31380466841706084
1324,2,0.8229879705228286,0.3137643404517912
1325,2,0.8228012101168923,0.3136642004642929
1326,2,0.8216419250559738,0.3149936443155741
1327,2,0.8216419250559738,0.3149936443155741
1328,2,0.8215096349599238,0.31510018091652636
1329,2,0.8217551805209051,0.31498993342125287
1330,2,0.8216442506394382,0.31520416281890606
1331,2,0.8217812738453709,0.3151116085668796
1332,2,0.8220229118649409,0.3148238227393819
1333,2,0.8223451881765448,0.31462242040487876
1334,2,0.8223190493396428,0.3146639072502125
1335,2,0.8226848226016634,0.31407823716921396
1336,2,0.8226848226016634,0.31407823716921396
1337,2,0.8228742998077903,0.3138658576189634
1338,2,0.8228742998077903,0.3138658576189634
1339,2,0.8228742998077903,0.3138658576189634
1340,2,0.8228686696824553,0.3138723147822752
1341,2,0.822853372441379,0.31387956743791534
1342,2,0.8229756704985906,0.3138307847735684
1343,2,0.8235004710842107,0.3134486585474351
1344,2,0.8230935527901374,0.31397427316947396
1345,2,0.823072020417997,0.3139822641222634
1346,2,0.823072020417997,0.3139822641222634
1347,2,0.8228601222217166,0.31412359187121075
1348,2,0.82292783595898,0.31406337932957146
1349,2,0.82292783595898,0.31406337932957146
1350,2,0.82292783595898,0.31406337932957146
1351,2,0.8231011125282554,0.3135528877414329
1352,2,0.8225773195959217,0.3140413891825862
1353,2,0.8225773195959217,0.3140413891825862
